,id,text,lang,timestamp,text_en
1093,1.6153026175334072e+18,"RT @serhanisikan: Deprem mağduru musun?Bu tag’ı kullan⬇️
Ataman mı ötelendi?
Bu tag’ı kullan⬇️
Çalıştın ama sgk mı geç yapıldı?
Bu tag’ı ku…",tr,2023-01-17 11:58:56.967,"RT @serhanisikan: Are you a victim of earthquake? Use this tag ⬇️
Has your assignment been postponed?
Use this tag ⬇️
You tried but sgk was done late?
Use this tag..."
1094,1.6153027446588088e+18,@Banuylmzz12Y #yokartık,qme,2023-01-17 11:59:25.878,@Banuylmzz12Y #yokartik
1095,1.6153028735665725e+18,"RT @livedoornews: 【忘れない】本日1月17日で「阪神淡路大震災」から28年

1995年1月17日午前5時46分に発生。近畿圏の広域が大きな被害を受け、犠牲者は6434人に達した。第二次世界大戦後に発生した地震災害としては当時最大で、この災害を教訓として「DM…",ja,2023-01-17 11:59:56.968,"RT @livedoornews: [Don't forget] 28 years from the ""Hanshin Awaji Earthquake"" on January 17 today

Occurred at 5:46 am on January 17, 1995. A wide area in the Kinki region was severely damaged, and the number of victims reached 6,434. It was the largest earthquake disaster that occurred after World War II at that time."
1096,1.6153029903276073e+18,"RT @ohtahiromi1974: お早う。
阪神・淡路大震災から28年
地震大国日本が学ぶ事が
学ばないといけない事が
たくさんある…
備えあれば憂いなし🙏
の朝。 https://t.co/BhacEM7PeU",ja,2023-01-17 12:00:24.994,"RT @ohtahiromi1974: Good morning.
28 years after the Great Hanshin-Awaji Earthquake
What earthquake-prone Japan can learn
I have to learn
A lot…
No worries if you are prepared 🙏
Morning. https://t.co/BhacEM7PeU"
1097,1.615303095847641e+18,"1999 Depremi sonrası işverenlere tanınan SSK borcu erteleme hakkı ile deprem öncesi işbaşı yapanların SGK'sı geç yapıldı.Devlet memurları geç atandılar.Bu Mağduriyet EYT’nin 31.12.1999’a genişletilmesi ile giderilebilir.
@_cevdetyilmaz
#Eyt99SonuHakkımız https://t.co/KOSpbFL6fi",tr,2023-01-17 12:00:49.943,"With the right to postpone the SSK debt granted to employers after the 1999 Earthquake, the SSI of those who started work before the earthquake was made late. State officials were appointed late.
@_cevdetyilmaz
#Eyt99SonuHakkimiz https://t.co/KOSpbFL6fi"
1098,1.615306625149186e+18,"RT @livedoornews: 【忘れない】本日1月17日で「阪神淡路大震災」から28年

1995年1月17日午前5時46分に発生。近畿圏の広域が大きな被害を受け、犠牲者は6434人に達した。第二次世界大戦後に発生した地震災害としては当時最大で、この災害を教訓として「DM…",ja,2023-01-17 12:14:50.896,"RT @livedoornews: [Don't forget] 28 years from the ""Hanshin Awaji Earthquake"" on January 17 today

Occurred at 5:46 am on January 17, 1995. A wide area in the Kinki region was severely damaged, and the number of victims reached 6,434. It was the largest earthquake disaster that occurred after World War II at that time."
1099,1.6153067294109204e+18,"RT @zlembul39357193: İki büyük deprem mağdur etti siz mağdur etmeyin devlet büyüklerimiz sesimizi duyun eyt de kapsam 31.12.99 olmalıdır 
@…",tr,2023-01-17 12:15:15.637,"RT @zlembul39357193: Two big earthquakes made victims, don't make victims, our state elders hear our voice, the scope should be 31.12.99
@…"
1100,1.6153068376829788e+18,"@yuki7kenusa3 おっしゃる通りですね✨
まずは出来ることから…
一つずつ確実にやっていきたいです",ja,2023-01-17 12:15:41.887,"@yuki7kenusa3 You're right✨
First of all, from what I can do...
I want to do it one by one"
1101,1.615306927038419e+18,"RT @atlasdatex: imaginem namorar e sentir o que é descrito nos livros? um amor avassalador, um terremoto, a sensação de queda, o toque que…",pt,2023-01-17 12:16:03.085,"RT @atlasdatex: imagine dating and feeling what is described in the books? an overwhelming love, an earthquake, the feeling of falling, the touch that…"
1102,1.6153070196402545e+18,RT @ririnkaripro_r: 受難　大地震239七面鳥🦃母子　悲劇　大変な悲しみ　空振り　深い家族愛　ハートチャクラ♥️ 母子🤱子供⚠️ 交通事故　Android メランコリー　憂鬱　家族幸せ　励まし慰め　団結　家族に助けられる　傷心から回復　ロボット🤖人工知能　科学…,ja,2023-01-17 12:16:25.618,RT @ririnkaripro_r: Suffering Major earthquake 239 turkey 🦃 Mother and child tragedy Great sadness In vain Deep family love Heart chakra ♥️ Mother and child 🤱 Child ⚠️ Traffic accident Android Melancholy Depression Family happiness Encouragement and comfort Solidarity Recovery from heartbreak robot 🤖 artificial intelligence science...
1103,1.6153070989755392e+18,"RT @OVSICORI_UNA: 2023-01-17 05:02:53.0, Mag:3.54, Prof: 8.33, Epicentro: En las cercanias de SAN ISIDRO de El Guarco de Cartago. #ovsicori…",es,2023-01-17 12:16:45.078,"RT @OVSICORI_UNA: 2023-01-17 05:02:53.0, Mag:3.54, Prof: 8.33, Epicenter: In the vicinity of SAN ISIDRO of El Guarco of Carthage. #ovsicori..."
1104,1.6153072158665646e+18,"それまで、地震に備えるという話で出てくる体験談が「関東大震災」という遠い出来事だったのを、差し替えたのが阪神淡路大地震で、今はそれが東日本大震災に置き換わってるわけだが、
そういえば、その間に存在する1944.12.7東南海地震って、記録があまりないせいか話題にならんな",ja,2023-01-17 12:17:12.213,"Until then, the experience story that appeared in the story of preparing for an earthquake was a distant event called the ""Great Kanto Earthquake"", but it was replaced by the Great Hanshin Awaji Earthquake, and now it has been replaced by the Great East Japan Earthquake.
Come to think of it, the 1944.12.7 Tonankai earthquake, which exists in between, is not a topic of discussion, probably because there are not many records."
1105,1.6153119859056476e+18,"USGS reports a M1.5 earthquake, Kenai Peninsula, Alaska on 1/17/23 @ 11:32:52 UTChttps://t.co/4tWnrsnAPh#earthquake",en,2023-01-17 12:36:08.784,"USGS reports a M1.5 earthquake, Kenai Peninsula, Alaska on 1/17/23 @ 11:32:52 UTChttps://t.co/4tWnrsnAPh#earthquake"
1106,1.6153125931069194e+18,RT @Ananth_IRAS: The elegantly designed Railway Institute at Quetta captured some time before the Baluchistan earthquake of 1935! Quetta ra…,en,2023-01-17 12:38:34.024,RT @Ananth_IRAS: The elegantly designed Railway Institute at Quetta captured some time before the Baluchistan earthquake of 1935! Quetta ra…
1107,1.6153136015476e+18,RT @NullandVoidsky: where are all the people who were so eager to criticise my proposition about #climate interaction with #earthquake now…,en,2023-01-17 12:42:34.774,RT @NullandVoidsky: where are all the people who were so eager to criticise my proposition about #climate interaction with #earthquake now…
1108,1.6153145812529807e+18,"RT @VTVcanal8: #EFEMÉRIDE🗓️| El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la…",es,2023-01-17 12:46:27.96,RT @VTVcanal8: #EFEMÉRIDE🗓️| The #17 Jan 1929 was recorded in the history of Venezuela after the tragic earthquake of 7.5 that shook the...
1109,1.6153157308654633e+18,RT @jsanchezcristo: #TransparenciaEs lo que requiere el país sobre el trabajo que hizo el mindefensa en Guatemala. Durante su paso en ese p…,es,2023-01-17 12:51:01.803,RT @jsanchezcristo: #TransparenciaEs what the country requires about the work done by the defense ministry in Guatemala. During his time in that p…
1110,1.6153165182161224e+18,"USGS reports a M2.22 earthquake, 18km N of Borrego Springs, CA on 1/17/23 @ 11:50:52 UTChttps://t.co/byD8NCnEu8#earthquake",en,2023-01-17 12:54:09.732,"USGS reports a M2.22 earthquake, 18km N of Borrego Springs, CA on 1/17/23 @ 11:50:52 UTChttps://t.co/byD8NCnEu8#earthquake"
1111,1.6153171449919324e+18,"Un terremoto de magnitud 7.0 ocurrido el 17 de enero de 1929,destruyó la ciudad de Cumaná. El epicentro del sismo se ubicó en el Golfo de Cariaco y sacudió el Oriente del país, acabando con la vida de más de un centenar de personas.
#SancionaLasSanciones https://t.co/Kbzn1NL17f",es,2023-01-17 12:56:39.719,"An earthquake of magnitude 7.0 occurred on January 17, 1929, destroyed the city of Cumaná. The epicenter of the earthquake was located in the Gulf of Cariaco and shook the eastern part of the country, killing more than a hundred people.
#SancionaLasSanciones https://t.co/Kbzn1NL17f"
1112,1.6153174491085087e+18,"@jsanchezcristo Lo mas aconsejable  es esperar  los resultados  de la investigación, dime de que presumes-trasnparencia- y te diré quien eres",es,2023-01-17 12:57:51.955,"@jsanchezcristo The most advisable thing is to wait for the results of the investigation, tell me what you presume about-transparency- and I'll tell you who you are"
1113,1.6153178174606664e+18,"RT @enahpiutoficial: El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la ciudad d…",es,2023-01-17 12:59:19.73,RT @enahpiutoficial: #17 Jan 1929 was recorded in the history of Venezuela after the tragic 7.5 earthquake that shook the city of…
1114,1.615318285913817e+18,"RT @BEBANEGRA: Un terremoto de magnitud 7.0 ocurrido el 17 de enero de 1929,destruyó la ciudad de Cumaná. El epicentro del sismo se ubicó e…",es,2023-01-17 13:01:11.89,"RT @BEBANEGRA: An earthquake of magnitude 7.0 occurred on January 17, 1929, destroyed the city of Cumaná. The epicenter of the earthquake was located in..."
1115,1.6153188714095944e+18,"RT @andresiniesta8: Todo mi cariño y fuerza para Kobe y toda su gente en esta fecha tan señalada, hoy que se cumplen 28 años del terremoto…",ja,2023-01-17 13:03:30.864,"RT @ andresiniesta8: All my love and strength for Kobe and all his people on this important date, today the 28th anniversary of the earthquake..."
1116,1.6153192939560796e+18,"#USGS08030500 - Sabine Rv nr Ruliff, TX
Height: 24.62ft ▲ (24ft)
Flow: 15800cfs
https://t.co/wJZYr13cj0",en,2023-01-17 13:05:11.837,"#USGS08030500 - Sabine Rv nr Ruliff, TX
Height: 24.62ft ▲ (24ft)
Flow: 15800cfs
https://t.co/wJZYr13cj0"
1117,1.6153012866726175e+18,"RT @arakencloud: 阪神・淡路大震災から28年です。
いま一度、地震災害への備えを確認しておきましょう。ふとしたときに見直せるように、これらの画像は保存しておいてください。

#阪神・淡路大震災 
#阪神・淡路大震災から28年 https://t.co/jNiZu…",ja,2023-01-17 11:53:38.936,"RT @arakencloud: It's been 28 years since the Great Hanshin-Awaji Earthquake.
Let's take a moment to review our preparations for earthquake disasters. Please save these images so that you can review them at any time.

#The Great Hanshin-Awaji Earthquake
# 28 years since the Great Hanshin-Awaji Earthquake https://t.co/jNiZu…"
1118,1.6153013979347354e+18,"RT @VTVcanal8: #EFEMÉRIDE🗓️| El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la…",es,2023-01-17 11:54:05.372,RT @VTVcanal8: #EFEMÉRIDE🗓️| The #17 Jan 1929 was recorded in the history of Venezuela after the tragic earthquake of 7.5 that shook the...
1119,1.615301399629398e+18,"南海トラフは東海、東南海、南海が連動しやすいと言われるけれど、東海が先に起き西に移る傾向がある。和歌山や高知は東海が起きたら警戒すればいいが、静岡や愛知はダメ。

南海トラフ地震の1週間以内に別の巨大地震、最大で「平常時の3600倍起きやすい」 
#Yahooニュース
https://t.co/nf6zctzrn3",ja,2023-01-17 11:54:05.655,"It is said that the Nankai Trough is easy to connect with the Tokai, Tonankai, and Nankai, but there is a tendency for the Tokai to rise first and move to the west. Wakayama and Kochi should be wary of Tokai, but not Shizuoka and Aichi.

Another huge earthquake within a week of the Nankai Trough earthquake, maximum '3600 times more likely to occur in normal times'
#Yahoo News
https://t.co/nf6zctzrn3"
1120,1.6153014991392645e+18,"あのう、あなたは大阪「府」知事・・

#吉村洋文落選運動 https://t.co/KGheOqcciR",ja,2023-01-17 11:54:29.273,"Well, you are the governor of Osaka Prefecture...

# Yoshimura Hirofumi rejection campaign https://t.co/KGheOqcciR"
1121,1.6153016112737403e+18,"RT @eyt99sonuyap: İki büyük deprem mağdur etti siz mağdur etmeyin  eyt de kapsam 31.12.99 olmalıdır 
@RTErdogan @vedatbilgn @kilicdarogluk…",tr,2023-01-17 11:54:55.706,"RT @eyt99sonuyap: Two big earthquakes made victims, don't make them victims, the scope of eyt should be 31.12.99
@RTErdogan @vedatbilgn @kilicdarogluk…"
1122,1.6153017107838444e+18,"もう28年か.........

この地震で亡くなった友達

地震後

生死がわからない友達

今

何処かで

元気に

生きてればいいんだけど

年に1度

少しだけ  

しんみりする日です

#阪神大震災 https://t.co/wVUZvS4Dni",ja,2023-01-17 11:55:19.767,"It's been 28 years......

friends who died in this earthquake

after the earthquake

Friends who don't know life or death

now

somewhere

with vigor

i wish i was alive

once a year

just a little  

It's a sorrowful day

# Great Hanshin Earthquake https://t.co/wVUZvS4Dni"
1123,1.6153025438816993e+18,28年前の震災の夜は、（地震のせいでこぼれた）灯油の臭いを吸った鶏肉の肉団子が入ったお鍋を食べながら、余震が来るのを怖がっていた。毎年思い出してツイートしてる気がする,ja,2023-01-17 11:58:37.644,"On the night of the earthquake 28 years ago, I was frightened of aftershocks while eating a hot pot of chicken meatballs that had absorbed the smell of kerosene (which had spilled due to the earthquake). I feel like I remember and tweet about it every year"
1124,1.6153026274741699e+18,"早速､､､🎶
､､､早くよっちゃんセッティング来て､､､、
地震来たら落ちるぅ〜😂
んじゃ、寝よっ💤 https://t.co/i2Pip5PPNM",ja,2023-01-17 11:58:59.401,"Hurry up 🎶
… Hurry up and set up Yocchan …
If an earthquake comes, it will fall~😂
Then go to sleep 💤 https://t.co/i2Pip5PPNM"
1125,1.615302748458877e+18,RT @wni_live: 山口予報士が地震の疑問にお答えします！（ウェザーニュース気象予報士：山口 剛央）／2023.1.16 23時スタート https://t.co/8Wm6hPDlb9 @YouTubeより,ja,2023-01-17 11:59:26.705,RT @wni_live: Yamaguchi forecaster answers questions about earthquakes! (Weather News Weather Forecaster: Takeo Yamaguchi) / 2023.1.16 23:00 start https://t.co/8Wm6hPDlb9 @YouTube
1126,1.6153027498933248e+18,"RT @bsx3OFpqArGH8eA: ""東日本大震災"" をSBI 北尾吉孝 が予言していた‼

2011年　年頭所感
「自然災害など天変地異の異常や予期せぬ出来事が起き易い。特に地震である。(後略) 」
https://t.co/zBKaLLIJvO

阪神淡路大震災を含む…",ja,2023-01-17 11:59:27.751,"RT @bsx3OFpqArGH8eA: Yoshitaka Kitao of SBI predicted ""Great East Japan Earthquake""!!

New Year's remarks for 2011
“Natural disasters and other natural disasters and unexpected events are likely to occur.Especially earthquakes.(Omitted)”
https://t.co/zBKaLLIJvO

Including the Great Hanshin-Awaji Earthquake…"
1127,1.6153028755419013e+18,"RT @VTVcanal8: #EFEMÉRIDE🗓️| El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la…",es,2023-01-17 11:59:57.251,RT @VTVcanal8: #EFEMÉRIDE🗓️| The #17 Jan 1929 was recorded in the history of Venezuela after the tragic earthquake of 7.5 that shook the...
1128,1.6153030009392005e+18,"RT @arakencloud: 阪神・淡路大震災から28年です。
いま一度、地震災害への備えを確認しておきましょう。ふとしたときに見直せるように、これらの画像は保存しておいてください。

#阪神・淡路大震災 
#阪神・淡路大震災から28年 https://t.co/jNiZu…",ja,2023-01-17 12:00:26.944,"RT @arakencloud: It's been 28 years since the Great Hanshin-Awaji Earthquake.
Let's take a moment to review our preparations for earthquake disasters. Please save these images so that you can review them at any time.

#The Great Hanshin-Awaji Earthquake
# 28 years since the Great Hanshin-Awaji Earthquake https://t.co/jNiZu…"
1129,1.6153030962799288e+18,"RT @heide_anreozzi: 地震や火災に備えて保険を見直しましょう。
最大16社、40商品から最適な保険が見つかります。

一括比較はこちら
https://t.co/4szRbAiV1B

火災保険/地震保険/健康保険/おすすめ/賃貸/一軒家/マンション/アパート…",ja,2023-01-17 12:00:50.521,"RT @heide_anreozzi: Review your insurance for earthquakes and fires.
You can find the most suitable insurance from up to 16 companies and 40 products.

Click here for bulk comparison
https://t.co/4szRbAiV1B

Fire insurance/earthquake insurance/health insurance/recommended/rental/house/condominium/apartment…"
1130,1.6153066263110083e+18,"RT @historydefined: The great San Francisco earthquake of April, 1906. https://t.co/igB31SOsKr",en,2023-01-17 12:14:51.676,"RT @historydefined: The great San Francisco earthquake of April, 1906. https://t.co/igB31SOsKr"
1131,1.615306736512176e+18,"RT @livedoornews: 【忘れない】本日1月17日で「阪神淡路大震災」から28年

1995年1月17日午前5時46分に発生。近畿圏の広域が大きな被害を受け、犠牲者は6434人に達した。第二次世界大戦後に発生した地震災害としては当時最大で、この災害を教訓として「DM…",ja,2023-01-17 12:15:17.71,"RT @livedoornews: [Don't forget] 28 years from the ""Hanshin Awaji Earthquake"" on January 17 today

Occurred at 5:46 am on January 17, 1995. A wide area in the Kinki region was severely damaged, and the number of victims reached 6,434. It was the largest earthquake disaster that occurred after World War II at that time."
1132,1.6153068350028145e+18,五反田の制動の滑走っぷりがもはや地震みたいな揺れでヤバい,ja,2023-01-17 12:15:40.626,Gotanda's braking slide is already shaking like an earthquake and it's dangerous
1133,1.6153068394233283e+18,"RT @VTVcanal8: #EFEMÉRIDE🗓️| El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la…",es,2023-01-17 12:15:41.625,RT @VTVcanal8: #EFEMÉRIDE🗓️| The #17 Jan 1929 was recorded in the history of Venezuela after the tragic earthquake of 7.5 that shook the...
1134,1.6153069356239954e+18,"RT @krishna_gems: Excited to share the latest addition to my #etsy shop: 12x10MM Baguette cut Rose de france amethyst Pair. 
#amethystbague…",en,2023-01-17 12:16:05.541,"RT @krishna_gems: Excited to share the latest addition to my #etsy shop: 12x10MM Baguette cut Rose de france amethyst Pair. 
#amethystbague…"
1135,1.6153070122373243e+18,"RT @nhk_news: あすで阪神・淡路大震災から28年です。

早朝の大地震で多くの人が亡くなりました。

寝ているときに揺れが来たら、まずは頭を守ってください。

揺れる前に備えるべきポイントも動画でまとめたので、ぜひ今夜から試してみてください。

#阪神淡路大震災
#…",ja,2023-01-17 12:16:24.01,"RT @nhk_news: Tomorrow will be 28 years since the Great Hanshin-Awaji Earthquake.

Many people died in the early morning earthquake.

If the shaking comes while you are sleeping, please protect your head first.

We've put together a video of the points you should prepare before shaking, so please try it out tonight.

#The Great Hanshin-Awaji Earthquake
#…"
1136,1.6153071030356132e+18,"RT @Rdvan04351903: Sayın Devlet Büyüklerimiz, 
Temennimiz EYT yasası kapsamının 31.12.1999 olmasıdır.  
Olağanüstü deprem koşullarında sigo…",tr,2023-01-17 12:16:44.704,"RT @Rdvan04351903: Dear State Elders,
Our hope is that the scope of the EYT law is 31.12.1999.
In extraordinary earthquake conditions, insurance…"
1137,1.615307239132377e+18,"RT @keystoneforest: 大地震の冬思ひ水で顔洗ふ

山人

※大地震（おほなゐ）

 #haiku #俳句 #kigo #冬 #阪神淡路大震災 https://t.co/XLuhhBMPPu",ja,2023-01-17 12:17:17.597,"RT @keystoneforest: Wash your face with water thinking about the winter of the big earthquake

Mountain people

*Great earthquake

 #haiku #haiku #kigo #winter #Great Hanshin-Awaji Earthquake https://t.co/XLuhhBMPPu"
1138,1.615311996169212e+18,@Jnmavicuna Al weon se le movería la guata como jalea en plato bajo🤣🤣🤣😆😆,es,2023-01-17 12:36:11.968,@Jnmavicuna The guy's wadding would move like jelly on a low plate🤣🤣🤣😆😆
1139,1.6153119948814582e+18,"UK Earthquake alert : M  2.3 :STRONTIAN,HIGHLAND, Sat, 07 Jan 2023 07:27:34",en,2023-01-17 12:36:11.664,"UK Earthquake alert : M  2.3 :STRONTIAN,HIGHLAND, Sat, 07 Jan 2023 07:27:34"
1140,1.61531259327889e+18,"RT @andresiniesta8: Todo mi cariño y fuerza para Kobe y toda su gente en esta fecha tan señalada, hoy que se cumplen 28 años del terremoto…",ja,2023-01-17 12:38:34.369,"RT @ andresiniesta8: All my love and strength for Kobe and all his people on this important date, today the 28th anniversary of the earthquake..."
1141,1.6153136472820367e+18,"RT @VTVcanal8: #EFEMÉRIDE🗓️| El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la…",es,2023-01-17 12:42:45.843,RT @VTVcanal8: #EFEMÉRIDE🗓️| The #17 Jan 1929 was recorded in the history of Venezuela after the tragic earthquake of 7.5 that shook the...
1142,1.6153146004546847e+18,"RT @SarahAlainn: What if this world could become a lie
And everything we knew would vanish in a sigh
Still I would close my eyes
Your voice…",en,2023-01-17 12:46:32.88,"RT @SarahAlainn: What if this world could become a lie
And everything we knew would vanish in a sigh
Still I would close my eyes
Your voice…"
1143,1.6153157271535985e+18,RT @lucadalzilio: #JobAlert🚨: Come join us for a 2-year postdoc position to develop a Digital Twin workflow for earthquake rupture. Read on…,en,2023-01-17 12:51:00.778,RT @lucadalzilio: #JobAlert🚨: Come join us for a 2-year postdoc position to develop a Digital Twin workflow for earthquake rupture. Read on…
1144,1.6153165280475628e+18,"@daniel_nunez_a @GabrielBoric Que siga frenta a ese imbecil Allende.
Tomese su terremoto diario y no vuelva a la Moneda.",es,2023-01-17 12:54:11.887,"@daniel_nunez_a @GabrielBoric Keep facing that idiot Allende.
Take your daily earthquake and don't go back to La Moneda."
1145,1.615317155540603e+18,"RT @enahpiutoficial: El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la ciudad d…",es,2023-01-17 12:56:41.893,RT @enahpiutoficial: #17 Jan 1929 was recorded in the history of Venezuela after the tragic 7.5 earthquake that shook the city of…
1146,1.6153174696730173e+18,"RT @enahpiutoficial: El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la ciudad d…",es,2023-01-17 12:57:56.906,RT @enahpiutoficial: #17 Jan 1929 was recorded in the history of Venezuela after the tragic 7.5 earthquake that shook the city of…
1147,1.6153178449543373e+18,"RT @andresiniesta8: Todo mi cariño y fuerza para Kobe y toda su gente en esta fecha tan señalada, hoy que se cumplen 28 años del terremoto…",ja,2023-01-17 12:59:25.814,"RT @ andresiniesta8: All my love and strength for Kobe and all his people on this important date, today the 28th anniversary of the earthquake..."
1148,1.6153183064576328e+18,"RT @VTVcanal8: #EFEMÉRIDE🗓️| El #17Ene de 1929 quedó grabado en la historia de Venezuela tras el trágico terremoto de 7,5 que sacudió a la…",es,2023-01-17 13:01:15.784,RT @VTVcanal8: #EFEMÉRIDE🗓️| The #17 Jan 1929 was recorded in the history of Venezuela after the tragic earthquake of 7.5 that shook the...
1149,1.6153013000398438e+18,"RT @andresiniesta8: Todo mi cariño y fuerza para Kobe y toda su gente en esta fecha tan señalada, hoy que se cumplen 28 años del terremoto…",ja,2023-01-17 11:53:41.618,"RT @ andresiniesta8: All my love and strength for Kobe and all his people on this important date, today the 28th anniversary of the earthquake..."
1150,1.6153014033749484e+18,RT @jyouhoucom: 【地震予測】中規模以上の地震が近い内に発生する恐れ　地磁気データで大きな乱れ、各地のTEC値も高止まり https://t.co/DCiFuwlZLb,ja,2023-01-17 11:54:05.947,"RT @jyouhoucom: [Earthquake prediction] Fear of medium or larger earthquakes in the near future Geomagnetic data is greatly disturbed, TEC values ​​in various places remain high https://t.co/DCiFuwlZLb"
1151,1.6153015040675717e+18,"RT @0024tmhktb06am: これは閲覧注意なのですが、#阪神淡路大震災 の瞬間のコンビニエンスストアの映像です。
震度３とか４の地震なら「お、地震」って気づけるのですが、唐突に直下で震度７が来るとこうなるので何が起きたのか理解できません。ちなみに、あらゆるものが吹っ…",ja,2023-01-17 11:54:31.231,"RT @0024tmhktb06am: This is a video of a convenience store at the moment of the Great Hanshin-Awaji Earthquake.
If it's an earthquake with a seismic intensity of 3 or 4, I can notice it with ""Oh, an earthquake"", but if a seismic intensity of 7 suddenly comes directly below, I can't understand what happened. By the way, everything blows …"
1152,1.615301606332932e+18,"RT @ProfeTuro: ✨No paro de darle vueltas a un buen Ferropalmas con tambor, terremoto, y 3 refuerzos metidos... Tremendo destrozo le puede g…",es,2023-01-17 11:54:55.216,"RT @ProfeTuro: ✨I can't stop thinking about a good Ferropalmas with a drum, an earthquake, and 3 reinforcements involved... Tremendous destruction can g…"
1153,1.6153017201453343e+18,@omurcee3535 çok geçmiş olsun,tr,2023-01-17 11:55:21.634,@omurcee3535 get well soon
1154,1.6153025403959542e+18,"RT @NURSENU01062317: Çalışırken dışarda kalmak 
⬇️⬇️
#deprem ➡️ 17 yıl hak kaybı.

Size güveniyoruz vekillerim 

@RTErdogan
@AvSabriOzturk…",tr,2023-01-17 11:58:37.95,"RT @NURSENU01062317: Being outside while working
⬇️⬇️
#earthquake ➡️ 17 years of loss of rights.

We trust you, my attorneys.

@RTErdogan
@AvSabriOzturk…"
1155,1.6153026366764605e+18,"@A3Noticias Les comparto éste artículo..

https://t.co/PYkouYX7sj",es,2023-01-17 11:58:59.974,"@A3Noticias I share this article..

https://t.co/PYkouYX7sj"
1156,1.615302748010066e+18,"RT @KeeeeeeeeeeeY: 亡くなられた方々に追悼の意を表します。
私もそこに居た被災者の1人でした。
1995年1月17日午前5時46分52秒
大都市直下型地震は、6434人の尊い命を奪いました。あの日から10,288日。
日本各地、世界各地で起こる様々な災害により…",ja,2023-01-17 11:59:27.233,"RT @KeeeeeeeeeeeeY: Our condolences to those who lost their lives.
I was one of the victims there.
January 17, 1995 5:46:52 AM
The earthquake directly beneath the metropolitan area claimed 6,434 precious lives. 10,288 days have passed since that day.
Due to various disasters that occur in various parts of Japan and around the world..."
1157,1.6153028839472087e+18,"RT @TuzguUfuk: Sayın @ozgurerdursun , biz deprem mağdurlarını her platformda dile getirdiğiniz ve destekleriniz için size minnettarız.
#Eyt…",tr,2023-01-17 11:59:58.669,"RT @TuzguUfuk: Dear @ozgurerdursun, we are grateful to you for your support and voice of earthquake victims on every platform.
#Eit…"
1158,1.6153030008007926e+18,RT @Bm_GEN11: 阪神淡路大震災から今日で28年目ですね.....僕の母親も当時神戸に住んでいて大地震を経験したそうです。,ja,2023-01-17 12:00:27.534,RT @Bm_GEN11: It's been 28 years since the Great Hanshin-Awaji Earthquake.....My mother also lived in Kobe at the time and experienced a big earthquake.
1159,1.6153031039135293e+18,地震に注意,ja,2023-01-17 12:00:51.732,Beware of earthquakes
1160,1.615306621609218e+18,RT @chilime: 地震とはちょっと違う話をしますが、爆発などがあった時それが何か気になって見に行くのは厳禁という話は添えておきますね…。事故だろうが災害だろうがテロだろうが、「続けての爆発」の可能性があるので…（テロの場合は野次馬を効率的に死なせるために2回目の方が威力…,ja,2023-01-17 12:14:50.619,"RT @chilime: I'm going to talk about something a little different than an earthquake, but I'd like to add that if there's an explosion or something like that, it's strictly forbidden to go see it because you're curious about it... Whether it's an accident, disaster, or terrorism, there is a possibility of ""continuous explosions""..."
1161,1.6153067375439585e+18,"RT @nhk_news: きょうで阪神・淡路大震災から28年です。

大きな地震が起きると、ビルの壁や看板などふだん気にも留めないものが凶器になる場合があります。

屋外で地震に遭ったときに気をつけるポイントを短い動画にまとめました。

#阪神淡路大震災
#nhk_video…",ja,2023-01-17 12:15:17.984,"RT @nhk_news: Today is 28 years since the Great Hanshin-Awaji Earthquake.

When a big earthquake occurs, things that you don't usually pay attention to, such as building walls and signboards, can become weapons.

A short video summarizing the points to be aware of when an earthquake occurs outdoors.

#The Great Hanshin-Awaji Earthquake
#nhk_video…"
1162,1.6153068323352125e+18,"@NZybXfdrUOkSs8M こんばんは～*♪😊
お疲れ様です(*^-^)ﾉ✨

この後も暖かくされて
お過ごしくださいね💞 https://t.co/6yTDe9UY9c",ja,2023-01-17 12:15:40.916,"@NZybXfdrUOkSs8M Good evening~*♪😊
Thank you for your hard work (*^-^)ﾉ✨

Stay warm after this
Have a good time 💞 https://t.co/6yTDe9UY9c"
1163,1.6153069347180052e+18,RT @kibrismedya: #Türkiye Çanakkale’de korkutan deprem | Son depremler https://t.co/qWMrZkc9JQ https://t.co/tEJpEaM9Qn,tr,2023-01-17 12:16:05.271,RT @kibrismedya: #Turkey frightening earthquake in Çanakkale | Recent earthquakes https://t.co/qWMrZkc9JQ https://t.co/tEJpEaM9Qn
